id,d00,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23
vacancy_0099,9.561144,7.251105,-4.543756,9.408960,-1.946274,9.372522,-6.161309,-3.189759,8.697627,-6.145207,-0.400358,-2.714994,7.108513,-8.600725,-7.819012,-0.622449,5.489040,-6.719523,1.135126,-0.759667,5.173256,-0.213866,-3.745675,0.509292
vacancy_0100,-8.518692,-8.917155,9.386743,1.643554,-7.334844,4.058397,-6.795864,-5.246756,1.291467,-3.587671,-3.382459,5.699137,-2.053919,4.855522,3.174109,-6.444248,-0.701542,3.381949,1.886893,-0.491179,9.511312,6.917647,-0.292593,7.776648
vacancy_0101,-7.869278,-8.279890,9.548041,2.105120,-8.454056,3.112368,-6.133666,-5.909404,0.413806,-3.155671,-2.978246,3.187275,-1.861758,3.809630,3.643375,-5.895354,-1.400776,3.057432,1.694050,-0.668926,10.590198,6.538070,0.693926,7.969348
vacancy_0102,-7.324228,-0.522595,5.099146,-7.587232,-9.342366,1.683994,-0.118348,-0.667170,4.895963,3.526970,0.581250,1.890743,-7.707244,-7.192558,8.377700,-0.419451,2.240047,-5.579128,-1.212036,-5.094442,-4.211706,-9.484221,7.372533,6.968022
vacancy_0103,-2.548926,7.329125,-8.217862,-0.642800,-1.152032,-1.337943,7.952093,-2.308834,-7.985037,2.885627,2.430135,-1.952588,6.545758,-1.263991,-2.911226,7.399830,-2.338448,4.900418,2.551120,0.828076,7.956524,8.388376,-10.319732,1.383754
vacancy_0104,-6.834624,-0.532623,4.100633,-7.750984,-8.532734,2.120800,-1.241768,-0.525092,5.244352,2.920616,0.399140,2.449592,-8.024480,-8.045341,8.629438,-0.340003,2.201011,-5.731816,-1.371020,-4.371348,-6.082238,-9.691579,7.713755,8.824413
vacancy_0105,9.524277,8.021763,8.867404,-8.086767,-0.925271,7.283494,2.173539,-7.167563,1.954849,7.664156,9.266648,-6.944878,0.432045,-3.144011,-5.257317,1.557809,-6.341024,7.529231,6.821488,-2.290262,-6.853985,-4.762052,1.464794,6.361436
vacancy_0106,10.935664,6.889566,-4.954465,9.528486,-1.702281,8.776681,-5.502285,-4.603812,8.707793,-7.242732,0.709271,-3.103203,7.022054,-9.036576,-8.433587,-0.336769,5.237735,-6.796028,2.230783,-2.064920,3.825854,1.096449,-4.603379,0.926177
vacancy_0107,9.400581,7.378021,-5.387231,8.808978,-2.271819,8.688999,-5.592687,-4.397819,8.887541,-7.652526,0.447397,-3.882626,7.337840,-8.337740,-7.830456,-1.029075,4.424374,-6.996502,2.726852,-1.779242,4.625432,-1.482273,-4.034273,0.960768
vacancy_0108,6.317525,-4.082968,4.646904,3.373190,-0.960289,2.284057,-7.801545,5.284566,-8.988005,-5.458355,1.372697,-7.533806,-7.531121,3.981098,0.398224,-7.378825,1.180736,4.699262,-5.634306,6.562221,-9.924010,-0.747470,1.902791,7.467304
vacancy_0109,8.806060,6.602227,-4.388940,9.502844,-2.215279,9.295643,-5.873218,-4.012580,8.242848,-8.130563,-0.059362,-3.142837,7.262380,-7.002929,-7.163838,-0.291461,5.645737,-6.818066,1.930073,-1.320956,5.127434,-0.531188,-4.957033,-0.609515
vacancy_0110,8.844095,6.778819,7.369289,-8.194326,-0.005072,8.208357,2.590820,-6.827405,1.430948,6.768078,8.816100,-8.618940,0.629037,-2.733346,-5.665499,1.636230,-7.000701,8.013603,5.877710,-2.392873,-6.933178,-3.795760,2.174369,6.711564
vacancy_0111,-1.959091,7.078292,-7.329412,-1.617353,-2.549432,-1.720636,7.638923,-2.498239,-8.078256,3.343180,1.781474,-2.081157,6.494284,-0.888710,-2.025412,7.921529,-2.274197,6.336847,1.018076,1.425376,9.613652,9.216580,-10.033539,1.524169
vacancy_0112,10.524566,7.236544,-5.443724,8.775662,-1.642405,9.021759,-5.891318,-2.630922,8.804638,-7.992550,-0.128330,-2.547042,6.986628,-6.991179,-8.861293,-0.222823,6.465037,-6.676586,1.915288,-1.084441,4.547782,-0.682050,-4.465423,1.052878
vacancy_0113,6.624632,-2.783121,5.078684,2.142436,-1.740357,1.276818,-7.347528,6.351182,-8.319426,-5.232802,1.988482,-5.869039,-6.713093,5.875485,-1.015070,-8.808681,0.133304,4.753982,-6.582747,7.564141,-9.892671,-1.097896,1.089083,8.566543
vacancy_0114,-8.703551,-9.085129,6.947539,2.618005,-7.026463,2.970144,-7.023782,-6.407819,2.192433,-4.131500,-2.186989,4.613356,-0.821023,4.120057,3.922054,-5.891254,-1.818832,1.664024,2.536140,-0.001226,10.442548,7.001374,0.730938,6.857734
vacancy_0115,-7.845262,-0.144480,4.935955,-8.177199,-7.882448,1.464998,-0.723612,-0.894375,5.659291,2.855832,-0.019278,2.211183,-7.158451,-7.965847,8.320463,-0.759616,3.176285,-5.768073,-2.294391,-3.963562,-4.594711,-9.238524,7.133827,7.779645
vacancy_0116,6.311294,-2.646912,4.347165,3.283081,-1.494265,2.501522,-7.009417,4.859650,-9.557691,-4.197805,1.686395,-5.669681,-7.706289,5.259760,0.150230,-7.867100,1.246997,4.654270,-5.208447,6.877987,-8.777121,-0.685649,1.140830,7.531607
vacancy_0117,-2.569722,6.371534,-8.601483,-1.457335,-3.356002,-1.023639,9.032718,-1.477571,-7.977926,2.175367,1.520456,-2.641456,5.872269,-1.373405,-2.544723,7.557485,-2.042323,5.977743,2.395252,0.763685,8.999044,7.975051,-9.536107,3.364402
vacancy_0118,5.543068,5.401372,2.129244,8.354916,-4.515294,-5.957153,5.883925,-6.746772,3.035509,0.870414,-2.348868,-1.276792,2.100889,7.256443,-6.395279,0.322745,-5.947648,-7.836242,-9.201323,-7.637045,-3.535427,4.816342,-7.895106,7.238244
vacancy_0119,-7.308564,-7.835017,8.748034,2.467012,-7.810838,3.568775,-6.204260,-6.165944,0.935989,-4.483751,-3.198772,3.626402,-1.069286,3.898509,3.770689,-6.101455,-0.404969,4.057840,2.097908,-1.094628,10.396533,6.451605,-0.881368,8.444046
vacancy_0120,-7.928204,-0.898408,4.314012,-7.515291,-8.674157,2.002642,-1.849116,-1.108292,4.750129,3.611446,0.072910,2.708150,-6.941029,-8.694466,8.807231,-0.269909,2.816526,-4.814968,-1.338362,-3.514075,-5.576147,-9.386090,7.038520,6.927267
vacancy_0121,-2.879197,7.618943,-7.219485,-1.169694,-2.825156,-2.276578,9.242980,-1.203817,-8.377595,2.320703,1.986189,-3.577855,5.828415,-0.629633,-1.932235,7.261241,-2.953387,5.446714,2.085888,0.319967,8.456666,8.862570,-9.342846,2.996401
vacancy_0122,-2.317889,6.676202,-8.070947,-1.387992,-1.569140,-1.556442,8.491746,-0.703948,-7.747250,1.485406,1.509229,-2.029950,6.040643,-0.737047,-2.255636,7.742723,-2.279668,4.905791,1.775921,0.589708,8.821320,8.509548,-9.689480,1.581632
vacancy_0123,-7.930198,-9.585144,7.324637,2.623637,-6.491029,3.735924,-7.785173,-5.315993,0.593421,-4.065483,-3.365558,3.578401,-1.748830,4.761445,3.034809,-4.715556,-1.053193,2.886243,1.439649,-2.067988,9.909238,7.137583,-1.485694,7.532006
vacancy_0124,-2.417711,7.323838,-8.214144,-0.394856,-1.278246,-1.206926,7.646204,-2.246544,-7.581218,2.009624,2.439150,-1.568167,6.790114,-0.447511,-2.730163,7.552325,-2.070027,5.320251,3.867566,1.108847,9.152270,8.787423,-10.915749,2.925913
vacancy_0125,9.236957,6.407811,7.303313,-7.258131,-0.550970,6.979334,1.364802,-7.313489,1.304637,6.966367,9.103483,-7.906400,0.211231,-2.973736,-5.280772,1.125363,-5.655087,8.303366,5.370390,-2.950321,-7.692907,-4.812116,1.602299,6.002242
vacancy_0126,-2.648498,8.189009,-7.486143,-0.972062,-3.313500,-1.988476,8.889758,-3.234220,-8.547803,3.720094,1.381645,-1.853359,7.108958,-0.617176,-2.148330,7.550765,-2.453319,5.833304,2.769902,0.251891,9.413080,8.808876,-10.497913,3.507870
vacancy_0127,-1.864710,7.672153,-7.331203,-0.950019,-2.743273,-1.441494,8.472504,-2.528187,-8.178414,2.571171,1.293388,-2.406805,5.966177,-1.108340,-1.060523,7.875027,-2.676597,5.563275,2.661927,0.332133,9.089775,9.489180,-10.265495,1.955677
vacancy_0128,5.269601,-4.385645,5.215275,3.967950,-2.326022,1.073036,-7.226825,5.741117,-9.286183,-5.071743,0.389530,-7.513362,-8.050473,5.485460,0.476449,-8.281782,1.100488,4.908971,-6.338462,6.454613,-9.361794,-0.161114,2.265394,8.804147
vacancy_0129,-7.265542,-8.434916,8.631071,2.424095,-7.973473,4.934932,-7.421640,-5.549004,1.214350,-3.751343,-3.029803,4.347462,-1.201254,4.438834,3.135477,-6.177453,-1.736225,3.518643,2.789296,-1.543466,10.002630,8.403795,-0.629787,8.189199
vacancy_0130,-8.183845,-9.535710,7.873861,1.191220,-8.217412,3.346346,-6.699033,-6.131428,1.238029,-4.009992,-2.290618,4.106751,-1.346543,4.337150,3.160342,-5.190911,-0.384704,3.585955,2.083783,-0.551341,9.550810,7.139104,-0.788983,8.771707
vacancy_0131,9.361591,7.234355,8.385958,-8.317797,-0.514597,7.341222,1.873390,-5.866148,1.701362,7.032553,8.993242,-9.121135,0.431442,-4.073691,-4.578128,2.010424,-7.479127,8.369836,4.746836,-3.273169,-7.048584,-3.883898,0.641352,5.045698
vacancy_0132,5.512521,-3.043423,4.730619,4.631417,-3.014530,1.813778,-7.322951,6.011161,-9.288669,-5.608118,2.319339,-7.663815,-7.044448,4.843918,0.559930,-7.838088,1.010744,6.246110,-5.669191,6.772809,-10.024455,-1.076200,1.916820,8.316482
vacancy_0133,9.900607,5.936661,-7.096963,10.131527,-2.288147,8.527203,-4.981944,-2.835414,9.239287,-7.925692,-0.654232,-2.808424,8.276389,-8.860884,-8.204045,0.080454,4.948800,-6.705184,2.214141,-1.485349,4.766467,-1.553299,-5.044155,-1.017200
vacancy_0134,8.455024,8.071517,7.783153,-8.788513,-0.932418,6.687906,2.273789,-6.231722,2.054767,7.383965,9.500917,-8.252531,0.806682,-3.621363,-4.579729,2.972066,-6.857087,8.617745,5.159817,-3.280117,-6.691681,-5.092753,1.681059,6.420842
vacancy_0135,9.613102,6.941135,-5.225505,9.409065,-1.361120,8.370093,-7.209247,-2.638312,8.344564,-6.322186,1.076429,-3.082024,6.955511,-9.490404,-7.147058,-0.194140,5.284160,-6.782412,1.547693,-2.396016,4.689423,-2.506011,-5.105375,-0.477090
vacancy_0136,10.586290,7.512454,-5.767482,8.863500,-1.603555,8.588724,-4.944524,-3.229972,9.841006,-7.187724,0.444669,-1.997011,6.844938,-8.685056,-7.546486,-0.493810,5.867521,-6.897052,1.649554,-2.030136,6.639341,-0.873746,-4.992179,0.199590
vacancy_0137,-2.220083,7.673114,-7.296652,-2.079878,-2.053347,-0.174712,8.047370,-2.189707,-8.643398,1.103576,1.558843,-3.152395,5.825037,-1.078500,-2.821553,8.380131,-2.550906,5.588140,1.699274,0.159564,8.733084,7.845501,-10.127953,1.990905
vacancy_0138,8.343365,6.972393,7.935732,-8.424876,-0.186370,6.472445,1.304672,-6.181933,2.487322,8.002935,8.738356,-8.699312,-0.339137,-3.583245,-5.240465,1.330315,-5.577152,7.387084,5.427314,-3.446622,-6.992624,-5.033638,0.948810,6.540525
vacancy_0139,-7.346591,-8.786041,8.057395,2.250401,-7.376366,3.946029,-6.885307,-5.724143,1.129401,-2.469478,-3.117568,4.075119,-1.971463,4.629823,4.252985,-6.028669,-0.077914,3.301687,2.410141,-1.053406,10.044050,7.475301,-0.312274,7.756355
vacancy_0140,-7.596415,-0.622278,5.678577,-8.025830,-7.975075,0.723573,-0.074801,0.516055,5.325822,2.988807,0.049505,3.205661,-7.634081,-7.394608,9.924464,-0.276857,2.833815,-5.100917,-1.585090,-4.269481,-5.395477,-9.635474,6.774879,7.005538
vacancy_0141,-7.693938,-2.334222,5.991081,-7.995312,-8.517355,1.035607,-0.831274,-0.715469,4.855406,3.454526,0.156262,3.271293,-6.686648,-8.820247,8.618287,-1.144655,2.115646,-6.200709,-2.607881,-4.102580,-4.631354,-9.124023,7.490320,7.473652
vacancy_0142,5.994965,-3.366699,3.629613,4.505858,-2.663597,2.793463,-7.302755,6.615699,-10.428622,-4.627815,-0.306274,-6.211196,-7.331735,5.516478,-0.868427,-6.624260,0.536749,4.612274,-6.048061,7.277594,-9.148753,-1.629745,1.536487,7.280470
vacancy_0143,9.965683,6.689097,-5.391403,9.998162,-2.091639,9.807888,-5.120743,-3.683659,8.928980,-6.043997,-0.725141,-2.351950,7.751078,-8.743805,-8.002143,1.117797,5.437375,-7.150332,2.583052,-1.204630,5.169506,-0.122601,-4.237775,0.255397
vacancy_0144,5.485360,4.433979,1.347064,8.891173,-4.401183,-6.038012,5.942213,-6.448141,4.431221,2.313339,-1.727216,-1.622676,1.208898,6.720568,-6.218005,-1.052527,-4.381517,-7.137049,-9.698772,-7.642532,-3.175565,4.618922,-7.893613,7.284032
vacancy_0145,9.388106,7.304446,8.809006,-7.986104,-1.908072,7.716965,2.419131,-6.348458,1.971601,7.793883,9.359327,-8.234690,-0.145593,-3.262169,-4.779327,1.093755,-5.644258,8.046671,6.202823,-2.735395,-6.604345,-4.361985,1.508686,5.152274
vacancy_0146,-7.651222,-0.209520,5.333974,-7.008000,-7.770989,1.702325,-0.481192,-0.344342,4.809198,3.638734,0.682135,2.603793,-7.669396,-7.812337,8.508417,-1.501911,1.762872,-6.428472,-2.462648,-4.642077,-5.186462,-9.455141,6.984019,7.449952
vacancy_0147,6.595174,-3.935356,4.488668,3.518099,-1.778021,2.155633,-7.371338,5.462860,-8.201698,-3.785542,0.903268,-6.874880,-5.562413,4.933443,-0.707013,-8.362937,1.447759,5.156854,-6.207477,6.143357,-9.079464,-0.892422,0.363222,7.537858
vacancy_0148,-8.274601,-0.694234,4.933546,-7.085132,-8.508988,1.902419,-0.060854,-0.292270,5.469201,3.552274,1.509861,2.335106,-7.238183,-7.321564,9.262869,-0.334023,1.703329,-6.529864,-3.183437,-4.489946,-5.729810,-8.968366,7.849926,7.008604
vacancy_0149,-8.138914,-8.712845,8.611859,1.140609,-8.342845,3.376259,-6.635876,-5.852405,1.490898,-4.195880,-3.164622,3.956828,-1.566907,4.666800,2.613037,-6.179884,-0.337337,2.456660,1.736117,-0.391778,10.008101,7.249358,0.085606,8.129788
vacancy_0150,-6.235217,8.863804,-2.284014,6.807488,-0.581856,-4.157610,6.111948,-2.956557,1.958254,7.505477,10.763242,1.350745,7.882646,7.132611,-7.259767,-7.756366,-0.684480,2.109509,8.302645,-9.576455,-5.310638,2.739159,5.131580,-0.142984
vacancy_0151,-7.264500,0.609937,6.094680,-7.464167,-8.886744,2.076625,-0.438675,-0.393216,5.407413,2.823856,0.765886,1.563601,-8.687873,-7.919483,9.345459,0.867732,3.047145,-4.754163,-2.583684,-3.797842,-5.965508,-9.833551,6.603333,8.674454
vacancy_0152,9.239074,7.033072,8.192401,-7.303157,-1.035915,7.451771,2.124340,-5.297356,1.684149,7.776145,10.504967,-8.068011,0.128395,-3.468704,-4.108593,3.108442,-6.501219,10.338032,5.683297,-2.812901,-6.664530,-4.279931,1.175173,5.909092
vacancy_0153,-2.184330,7.318893,-7.505081,-0.849623,-2.872814,-1.706721,6.781070,-1.709841,-7.763027,3.030922,2.387652,-2.604642,6.106482,-1.288472,-1.428085,7.413993,-1.180261,6.469027,3.012389,0.531606,10.387082,8.739062,-8.823887,2.571910
vacancy_0154,-8.183823,-8.357106,8.242700,2.406364,-8.441336,3.456691,-6.665896,-6.044006,1.170414,-3.859917,-3.105555,5.043178,-1.205148,4.790303,3.300649,-5.756826,-1.153944,2.435665,1.539141,-1.268940,8.593685,6.627018,-0.910681,7.598301
vacancy_0155,5.354899,4.524535,1.704883,7.479698,-4.615654,-5.690969,7.054952,-6.393634,2.417592,-0.690002,-2.403899,-1.383190,1.868551,8.458680,-6.203839,-0.319482,-5.798955,-7.590570,-9.096907,-7.810639,-4.040705,3.937589,-7.553948,6.473200
vacancy_0156,-7.829811,-0.550152,5.393308,-7.706743,-9.014362,2.389206,-0.647145,-0.128415,4.626637,4.236611,0.731850,2.895430,-7.714281,-8.274379,8.810171,-1.113247,3.072703,-4.485968,-1.354794,-3.840389,-6.530748,-9.431546,7.427042,7.915795
vacancy_0157,8.458594,7.135658,8.108263,-8.493315,-2.488184,7.857332,1.356952,-7.079076,1.528926,8.358194,10.777443,-9.019542,-0.040213,-3.196439,-4.890403,1.970905,-6.481200,7.827659,5.534513,-3.094445,-6.788011,-3.834549,1.977337,4.756251
vacancy_0158,9.049195,8.505627,7.884101,-9.322472,-0.775721,7.097122,1.976547,-6.479820,1.292844,7.701450,8.754758,-8.032224,0.565484,-2.941436,-5.089701,1.995328,-6.922571,8.082419,5.013969,-3.568650,-7.160860,-4.697099,1.531879,6.212249
vacancy_0159,-2.313467,7.788918,-7.215097,-0.295340,-2.956231,-1.515527,7.993175,-2.386574,-7.939557,1.739901,2.125002,-2.693427,6.380721,0.021766,-1.563515,8.448313,-3.350429,5.459056,2.760924,0.509428,9.056612,9.115375,-9.377328,2.510032
vacancy_0160,5.644207,-3.327338,4.321628,2.633635,-2.506494,3.144446,-7.052799,6.947628,-9.112120,-5.434460,1.899231,-6.630247,-6.785392,5.482029,-0.730168,-8.614708,0.817915,4.440909,-6.184692,6.515550,-9.932228,0.358147,0.868009,7.864953
vacancy_0161,6.348776,-4.060571,3.944760,2.008842,-1.520715,4.160604,-7.248394,5.435003,-9.035202,-4.065021,2.090095,-6.632174,-7.237501,5.433528,-0.237848,-8.196955,0.798234,4.356395,-6.043901,6.997848,-9.136938,-2.144140,1.871189,7.855561
vacancy_0162,8.307149,6.704873,8.048435,-7.778456,-0.411093,6.805777,2.389034,-5.932148,1.524458,7.431252,8.853434,-8.885032,0.077680,-3.629272,-4.720852,0.997686,-7.282085,8.378896,5.577537,-1.331801,-6.714646,-4.192093,1.426803,4.981742
vacancy_0163,-7.285586,-8.344653,8.657122,2.443443,-7.433019,4.009270,-6.257523,-6.186278,0.764217,-3.325890,-3.355726,4.703238,-1.039375,4.798095,3.489799,-6.116316,-0.679450,3.676635,2.460273,-1.469282,9.511591,7.871557,0.448282,7.078111
vacancy_0164,-6.656104,8.296209,-3.954161,5.089217,-1.807555,-3.363560,5.302925,-3.373722,0.037242,8.847268,9.864161,0.893615,8.561077,7.844107,-8.734175,-8.696716,-0.188660,3.670572,7.452604,-7.167940,-5.756628,3.798344,3.882032,-0.439996
vacancy_0165,8.363748,7.438984,7.383646,-8.365806,-1.932297,7.328789,1.948590,-5.808051,1.742146,8.011099,9.071274,-8.723172,0.934329,-4.117214,-4.735039,1.120033,-6.048170,7.492163,7.184540,-3.292479,-7.099330,-5.106116,1.621168,4.738474
vacancy_0166,5.236078,5.432627,2.626420,7.311799,-4.414636,-6.277563,6.453445,-7.030875,3.639243,1.915895,-1.543291,-1.569124,0.462366,7.711358,-6.997613,1.164628,-6.008029,-7.947869,-9.158420,-8.079359,-4.562142,5.098651,-8.473599,7.326515
vacancy_0167,-1.980382,8.484678,-8.094906,-0.633129,-2.063178,-1.749664,8.696397,-1.955587,-8.888342,1.627935,1.536600,-1.625525,7.014692,-0.126037,-1.726062,8.239472,-2.211070,6.135365,3.338502,1.088467,9.850072,9.275636,-9.446438,1.961158
vacancy_0168,-8.362094,-8.602276,8.518423,1.922113,-7.795972,3.203610,-6.588544,-5.214674,1.022801,-2.726035,-3.069145,4.224981,-1.822642,4.838290,2.933711,-6.564636,-1.052196,3.216518,2.766237,-0.812764,10.673040,6.558461,0.410680,7.716381
vacancy_0169,-7.925303,-0.558116,5.367276,-7.717969,-8.905130,1.196373,-1.011284,-0.304800,5.579566,3.982021,-0.408267,2.174670,-7.800353,-8.148470,8.948406,-0.595574,1.380024,-4.485057,-2.047289,-4.455008,-6.058957,-8.873421,6.761682,7.002163
vacancy_0170,-7.889745,-7.716393,8.696562,1.557400,-7.185148,3.844523,-7.844395,-6.199132,1.440806,-3.705879,-3.749837,4.049082,-0.917984,4.287392,3.526764,-6.272672,-0.941299,2.947228,0.864361,-0.735188,9.495932,7.312567,1.185153,9.014050
vacancy_0171,5.781650,-3.092874,3.672644,3.650337,-2.168774,0.705502,-7.744011,6.997932,-8.046955,-5.325221,1.591359,-6.582265,-7.191058,5.635258,0.005634,-7.508277,-0.458097,5.285388,-6.551981,7.107696,-9.519083,-0.340531,1.684345,8.016826
vacancy_0172,9.150821,7.753286,-6.180710,9.503661,-1.134406,8.723113,-5.045322,-3.390754,8.805326,-6.841310,0.146865,-3.343752,7.654040,-8.548798,-8.412177,0.051794,4.672379,-6.935220,2.073869,-1.056105,5.062045,-2.105491,-4.363463,0.108045
vacancy_0173,-1.805291,7.788593,-7.823266,-1.738184,-2.276827,-1.674073,7.344657,-1.613259,-7.424462,2.761359,1.575498,-2.071329,6.080074,0.666485,-0.763292,7.984891,-2.211255,5.584067,1.241611,0.075407,10.781159,8.732230,-10.282019,2.924893
vacancy_0174,5.219511,3.775501,3.278235,8.645692,-5.177516,-6.380003,6.126212,-5.734802,3.959568,1.124994,-2.791743,-0.909994,1.528344,7.682902,-6.268103,0.233766,-4.840021,-6.755295,-10.199613,-7.620678,-3.366639,4.160638,-7.824565,5.356949
vacancy_0175,9.776951,7.053414,-6.293471,10.414714,-1.373405,9.041116,-5.623762,-3.296747,8.558319,-7.510113,0.166626,-3.441369,6.103893,-8.567471,-8.532578,1.085481,4.553098,-7.179072,2.074304,-2.710136,4.741465,-1.187516,-5.080614,0.035216
vacancy_0176,5.880822,5.018592,0.794611,8.753594,-4.727391,-5.602495,6.179439,-5.892902,4.529673,1.446246,-2.714031,-2.344628,0.594010,8.362177,-6.556751,0.718462,-3.814578,-7.527980,-8.457101,-7.054209,-2.401657,4.798786,-7.580576,5.327884
vacancy_0177,9.374766,6.785859,-6.046599,9.570911,-2.666922,8.513028,-4.493458,-4.644491,8.440462,-7.459549,0.772697,-2.786614,7.370064,-7.682161,-7.371202,0.019317,5.341860,-6.716445,2.373845,-2.836253,3.948929,-0.264761,-3.793657,0.890628
vacancy_0178,7.648970,7.071295,7.600484,-9.022752,-0.679873,6.503008,1.931885,-6.018859,2.031807,7.300305,8.482144,-8.155373,-0.405117,-3.628356,-5.651102,1.110033,-6.732665,8.294041,5.614464,-3.561290,-6.426411,-3.372265,0.983215,5.973643
vacancy_0179,5.646685,6.470573,2.922037,7.910761,-5.038706,-6.173252,5.736105,-6.709733,3.715730,1.847026,-2.061241,-1.420040,1.198135,7.857152,-6.456305,0.405755,-3.995992,-7.140524,-9.424027,-7.484309,-3.362736,5.405276,-7.591352,6.406507
vacancy_0180,-6.561615,-1.527392,5.231882,-7.997598,-8.928434,1.119703,0.048187,-0.528367,6.499406,2.973044,-0.196254,1.103060,-9.039904,-7.174164,7.801962,0.189323,2.503286,-5.934905,-1.667120,-5.002704,-4.868979,-10.262512,7.776496,7.159818
vacancy_0181,-8.748161,-1.024896,4.983557,-7.237349,-6.829392,1.040038,-0.633678,-0.273171,5.715863,3.778512,0.605599,1.303477,-6.297848,-8.091023,8.820774,0.161848,1.907303,-5.621294,-2.539878,-4.132531,-4.604591,-9.617366,6.371955,7.274054
vacancy_0182,-6.602673,7.806734,-3.694826,5.908840,-2.179643,-4.657129,7.137209,-4.322965,0.433759,7.432552,9.983595,1.772378,7.734040,7.088698,-6.496840,-9.674531,0.394967,2.780181,8.036878,-8.163958,-5.457813,1.905445,4.127313,-0.030217
vacancy_0183,9.783060,6.431987,-5.078473,8.800047,-2.682962,8.606803,-5.353603,-3.668903,8.097958,-6.801434,0.696217,-3.752537,7.333735,-8.384450,-8.701798,-0.764307,4.652537,-6.241760,1.456619,-1.324293,3.415540,-0.608186,-4.297930,0.259235
vacancy_0184,9.384734,5.976140,-5.018718,9.669921,-2.185466,8.024550,-5.272691,-3.377853,8.163744,-7.426679,0.383252,-1.796607,7.346581,-7.825187,-7.378007,-0.286127,5.082604,-7.786953,2.053617,-1.395047,5.330752,-0.060709,-5.044572,-0.617439
vacancy_0185,-7.232811,-8.581096,8.810066,2.049447,-7.539313,3.694182,-6.051633,-5.710166,1.081717,-3.866218,-3.070523,4.185742,-1.356091,4.650117,3.471006,-6.199213,-1.608718,3.434054,2.061436,-0.700063,10.445712,6.676463,-1.761043,7.411450
vacancy_0186,10.952088,6.733016,-7.136417,9.458414,-1.267608,8.371913,-5.810242,-2.941524,9.202651,-7.197292,0.185354,-1.848822,7.599157,-7.565178,-6.950549,-0.395738,5.263148,-7.405953,3.266386,-2.304663,4.694498,-0.988326,-5.100368,-0.936312
