id,d00,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23
resume_0100,6.288643,3.619094,2.081185,9.164252,-4.697038,-4.989439,5.983433,-6.636262,3.316563,1.942278,-2.341169,-2.990066,2.145260,7.069361,-5.645770,0.760759,-5.933777,-8.315739,-9.452869,-6.958155,-3.156366,4.263980,-8.248218,7.511084
resume_0101,-0.709849,7.660252,-7.853367,-0.568394,-2.046901,-2.310182,9.479712,-1.871273,-7.651252,2.493136,2.118158,-2.944460,7.756353,-1.054287,-2.407069,8.184778,-2.732743,5.314658,1.534336,1.560875,9.117862,8.940675,-10.274077,2.454328
resume_0102,-8.423385,-0.053806,5.223344,-7.330962,-8.528296,2.138893,-0.174315,0.082918,5.830907,3.754161,0.574799,1.134052,-6.835127,-8.525933,8.275742,-1.012693,2.673542,-5.903032,-1.227189,-3.798362,-5.163921,-9.551040,7.497766,6.965538
resume_0103,9.298486,7.335748,7.164449,-8.031260,-0.007110,6.738192,2.339844,-6.340836,0.346107,8.227064,9.739642,-8.505221,-0.062148,-3.852532,-5.056751,1.566658,-6.775602,7.939046,5.458469,-2.572182,-7.256238,-4.589060,0.983992,5.151624
resume_0104,-8.109753,-8.769778,7.063003,3.329719,-7.352689,3.645577,-6.680571,-6.277191,2.040929,-2.883536,-2.290164,5.627241,-1.397890,4.357871,3.000163,-6.280381,-0.696993,4.153496,3.081505,-0.772296,9.622707,6.376376,-0.383803,8.117074
resume_0105,5.949146,3.639602,2.440513,8.016021,-3.777373,-6.216293,5.575335,-7.451737,3.876195,1.781981,-1.049553,-1.707113,1.322158,7.427654,-6.396330,0.072403,-5.808382,-7.241209,-9.220120,-6.563912,-3.021744,5.427462,-8.169990,6.718132
resume_0106,6.463881,-3.989576,3.919161,3.293031,-2.443610,2.922239,-7.567085,5.052854,-8.603627,-3.739377,1.562949,-7.084447,-6.305169,5.006301,0.227248,-8.615227,0.784944,4.396331,-4.575282,6.164548,-9.628990,-1.325193,1.075220,7.628958
resume_0107,5.343325,5.195456,2.639618,8.208038,-3.867821,-5.763429,8.090437,-6.954353,2.965490,2.029282,-1.344735,-2.210629,1.672253,7.707053,-5.038406,0.984702,-5.497717,-8.073493,-9.747386,-7.224332,-4.462242,5.513806,-8.831012,7.211579
resume_0108,9.824701,7.363503,7.186964,-8.010787,-1.363200,6.592312,1.497084,-5.700663,1.274261,8.641742,10.304259,-8.201393,0.446610,-2.263773,-5.249712,2.022221,-6.160288,6.985823,5.704086,-4.823253,-7.553787,-5.089893,2.519156,5.175828
resume_0109,-7.512613,8.693704,-3.002297,5.257368,-3.450998,-2.985251,5.662796,-3.770644,0.239598,9.175259,8.486344,2.532751,8.147376,6.886927,-7.528423,-8.179291,-0.035433,4.666902,7.980603,-9.981359,-6.505632,2.577000,4.327462,-0.391820
resume_0110,-7.219032,-9.224235,9.190978,2.472839,-7.410877,3.841120,-6.718871,-5.643247,1.725304,-4.034418,-3.798460,4.748477,-1.335229,5.633905,3.862603,-5.887416,-1.587603,3.764924,1.753453,-1.947343,9.018366,7.347329,-0.028584,8.651947
resume_0111,5.401992,4.260122,2.756677,8.993852,-5.350825,-6.532236,6.829049,-6.169459,4.138611,1.449663,-2.111230,-2.566129,1.314247,8.235656,-5.948423,0.858471,-6.496357,-8.801654,-9.797809,-7.353838,-3.585316,4.632697,-7.992918,7.002031
resume_0112,-7.539008,8.632482,-2.562222,6.637327,-3.225202,-4.758221,6.754565,-2.922960,0.782487,8.330349,9.271056,1.654070,8.696600,6.808921,-7.814645,-8.318021,-0.023688,3.478764,7.966844,-9.700771,-4.852595,3.331289,4.507497,0.668618
resume_0113,-8.050180,-8.976309,8.724129,2.045030,-6.340321,3.212189,-7.066695,-5.816296,0.275726,-3.542325,-3.758527,5.298673,-1.815866,6.512259,3.298541,-5.493409,-0.988734,3.737814,1.980630,-0.117435,9.439563,6.687813,-0.557227,7.751523
resume_0114,10.254193,7.961072,-5.694514,8.854734,-1.042638,8.794665,-5.587808,-3.325962,8.691608,-7.524203,-0.962017,-2.852444,6.944935,-7.630133,-7.280584,0.216751,6.062116,-8.083562,3.349356,-1.569942,4.898516,-0.231749,-4.619534,0.660354
resume_0115,-6.717880,-1.002758,5.036919,-8.031633,-8.089274,1.502556,-0.070389,-1.416823,5.449834,3.871539,0.588928,1.468799,-7.675994,-8.601188,10.174028,0.328652,2.564905,-4.917885,-1.783002,-3.943410,-4.345118,-8.481943,7.610983,6.567931
resume_0116,-7.675364,9.132320,-3.067944,6.868415,-1.431245,-3.750126,6.583288,-3.510308,0.312943,7.061817,9.386527,1.886154,7.972427,7.492007,-6.919294,-8.824492,0.777545,3.360221,7.734624,-8.625334,-5.290032,2.719400,4.770027,0.032278
resume_0117,8.659931,7.335880,9.274182,-8.072867,0.165506,7.216663,3.285582,-3.898160,1.098100,8.402600,9.022771,-8.767379,0.539377,-3.729034,-5.729491,2.838587,-6.318881,7.850344,4.763295,-2.419374,-5.905894,-5.511296,1.259413,5.517206
resume_0118,5.153029,6.019928,1.894038,8.131630,-5.053622,-5.168995,6.568969,-6.656992,4.567376,1.269780,-2.877636,-2.007529,1.268739,6.571716,-6.398544,0.410687,-4.128879,-8.383823,-9.662784,-7.491685,-3.206253,3.204831,-7.734815,6.142399
resume_0119,-8.227288,-8.271746,8.410052,2.945735,-6.724937,3.222454,-7.646028,-5.557464,0.540205,-3.837187,-2.866540,3.651208,-1.975473,5.283185,3.424518,-5.413127,-0.813997,3.612698,2.180735,-0.823275,9.858448,6.938782,-1.059299,7.824944
resume_0120,10.218114,7.644844,-6.127240,9.683678,-0.967305,9.553001,-7.121010,-4.090376,9.660954,-6.574937,0.241431,-3.487601,6.598115,-9.309743,-6.701427,0.809650,4.499186,-7.068480,2.198778,-1.647098,5.079487,-0.910338,-4.269716,-0.852415
resume_0121,5.819842,-3.181622,4.711987,3.052930,-1.635756,1.783850,-7.385889,5.551333,-9.140504,-4.626578,1.136314,-6.591548,-6.256017,4.432908,0.317758,-7.512773,0.539041,3.907956,-5.514154,6.510130,-10.621424,-1.135875,1.823136,7.240896
resume_0122,-8.701464,7.440805,-4.504162,5.075426,-2.225166,-3.630181,6.042942,-4.447148,0.696555,9.140915,8.700869,1.740898,8.041294,7.385161,-8.428027,-9.176885,-0.018608,3.000691,7.886297,-9.247050,-4.322608,2.697357,3.841708,-0.591491
resume_0123,6.304436,-4.435777,4.567727,3.260751,-1.471323,2.481495,-7.504714,5.906949,-9.293316,-5.658262,2.772625,-6.528566,-6.088296,6.471834,-0.242963,-7.715338,0.463972,3.252156,-6.447005,6.716045,-9.617236,-2.597141,0.478683,8.770190
resume_0124,5.099075,-3.120600,3.235990,3.664448,-2.197987,2.552208,-6.527404,6.015769,-10.884717,-4.667882,1.893174,-7.610574,-6.810477,4.615916,-0.775469,-7.573797,0.910395,4.562068,-5.926777,7.040565,-9.495426,-0.937560,1.295835,7.434741
resume_0125,-8.298478,-9.394053,9.495251,2.413791,-8.410223,1.761847,-8.211194,-5.632637,1.960454,-3.480130,-2.758572,3.378442,-1.471050,4.856071,5.615973,-5.351306,-1.143198,4.187148,1.139171,-0.333736,9.539583,6.561180,0.259971,7.333446
resume_0126,9.285826,7.525514,8.124293,-8.852528,-2.354931,6.182590,1.630657,-6.216968,1.240005,6.840382,8.698430,-8.201871,0.952768,-3.168591,-4.545284,1.386877,-6.084554,8.071711,5.109671,-3.006472,-6.743273,-4.002776,2.221715,6.094924
resume_0127,-2.785421,7.963268,-7.328006,-1.121916,-1.887232,-1.091228,8.583682,-1.789358,-7.329856,2.897722,1.372422,-2.528808,5.290855,-0.949389,-1.889282,7.762626,-3.140135,5.475676,2.167087,0.098294,8.839251,9.378722,-10.584515,1.468063
resume_0128,9.226103,8.203165,7.380874,-8.430103,-0.827558,7.110328,1.627948,-6.441822,1.410092,7.133256,8.154139,-7.324682,-0.286233,-3.508704,-4.282191,1.813256,-7.376227,8.257022,5.880275,-2.730195,-6.656108,-4.574423,1.638493,5.204444
resume_0129,-6.780253,8.988221,-2.638214,5.931351,-2.715632,-2.808473,6.398743,-3.703630,0.478874,8.380271,8.997988,2.494670,6.847599,7.181207,-6.110475,-8.602848,1.047636,2.758875,7.228255,-8.224787,-5.311348,3.634519,4.265671,-0.293463
resume_0130,5.761057,4.981074,2.024649,7.823624,-4.057101,-5.229154,7.586979,-6.610457,3.461924,0.607121,-1.777576,-2.624054,0.918570,8.143801,-5.945134,1.021751,-5.348112,-8.569999,-9.549293,-7.037502,-3.545160,4.325356,-8.588765,6.505757
resume_0131,8.719235,7.605835,7.727340,-9.136161,-1.474574,7.139213,2.347513,-6.246022,1.139119,8.852766,9.776650,-7.436119,-0.339097,-3.274542,-4.336041,1.852221,-7.179670,8.284839,6.194462,-2.097405,-7.635375,-5.618642,2.062292,4.993976
resume_0132,5.502212,4.352351,1.074306,9.321892,-4.970229,-6.145323,4.949193,-6.385859,3.810274,1.148687,-2.290603,-2.234791,1.404574,7.405535,-6.035565,0.001702,-5.012401,-7.324018,-8.989464,-6.689517,-2.609450,4.356503,-7.841315,5.941422
resume_0133,-8.305944,-9.212899,8.337579,2.050004,-7.615738,2.782578,-7.646783,-5.473697,1.278185,-2.940053,-4.126004,4.069423,-1.143578,4.761790,3.003019,-6.058658,-0.978240,3.170266,2.605930,-2.051943,9.668910,6.894022,-0.806683,7.781931
resume_0134,-7.675399,-8.472641,9.046709,1.645581,-7.009981,3.595110,-6.677114,-5.063056,1.752169,-3.809300,-3.470615,5.175444,-1.986736,3.025099,2.758889,-6.298972,-1.255803,3.557222,2.167623,-0.304716,9.104598,7.347619,-0.861492,7.180185
resume_0135,8.629418,7.837364,7.231114,-8.907963,-0.470897,8.148729,1.547497,-6.156267,0.453574,8.363202,10.147952,-8.686404,1.265715,-3.502375,-4.420573,1.818711,-7.274334,7.880421,5.673438,-3.098841,-5.763301,-4.760425,0.819171,5.805078
resume_0136,9.205973,8.815626,7.716124,-8.029443,-1.107686,6.657799,1.033030,-5.487440,1.250144,6.747733,9.358176,-8.292952,-0.450543,-3.197981,-4.620748,1.327814,-6.724432,7.956616,4.996367,-3.250362,-9.149119,-5.239157,2.486173,5.219722
resume_0137,9.610490,7.314447,-5.594767,9.806871,-1.811555,8.058409,-5.787617,-3.496759,7.983629,-7.544983,0.292060,-2.006209,6.362832,-9.169990,-6.918944,-0.258547,5.347694,-6.997903,1.990377,-2.073367,4.440395,0.089352,-4.555227,0.515761
resume_0138,-8.132060,-8.395017,7.948438,1.407291,-8.366965,2.719446,-6.104574,-5.451429,1.534932,-4.662038,-3.091751,2.864252,-0.569541,5.305784,2.974773,-6.075526,-0.195178,3.603174,0.755511,-1.662934,9.238674,8.487373,0.247397,8.039699
resume_0139,-7.795491,9.249890,-2.606072,6.890589,-2.609473,-4.348319,6.558137,-4.922857,0.801333,8.061649,9.947656,2.521768,7.226935,7.171304,-7.188098,-8.786058,-0.507588,3.366337,6.744747,-8.841225,-4.913285,2.317434,3.966794,0.066581
resume_0140,-2.184746,5.726760,-7.958190,-1.757057,-2.890132,-2.268489,8.616897,-1.127652,-7.249175,2.380298,1.904088,-1.963225,7.016611,-0.262101,-1.817243,7.731503,-1.547747,5.397175,1.992705,0.380983,9.324108,8.122494,-9.180074,2.056046
resume_0141,6.991200,-3.169819,4.546131,2.408616,-1.507516,3.282976,-7.132249,5.724442,-9.734242,-4.191646,1.264821,-6.772282,-5.706538,5.148989,-0.739699,-6.723642,-0.350419,3.692217,-5.681178,6.522828,-9.742641,-0.716832,1.259130,8.474059
resume_0142,5.537258,5.039061,1.866165,8.135311,-4.731333,-6.644889,5.334457,-7.519260,4.133498,1.299179,-2.300725,-2.162529,1.659878,8.322082,-5.808797,1.671919,-4.262901,-7.702252,-9.928756,-8.027768,-3.360472,5.384862,-7.029095,7.303956
resume_0143,-6.365663,8.765508,-2.791774,6.386190,-2.634394,-3.535186,7.678043,-3.768360,1.784544,8.651383,9.800097,1.908709,7.556255,7.637404,-7.330808,-8.029306,0.303671,4.106997,6.731234,-7.112689,-4.684709,1.912231,3.945071,-0.209795
resume_0144,10.023689,8.088631,-5.617704,9.169083,-1.736986,8.040463,-6.113895,-3.546091,9.035285,-8.027805,0.177702,-2.620296,7.760944,-8.093478,-7.438103,-1.105513,5.352712,-6.773987,2.084640,-1.476448,4.344291,-1.920505,-4.713343,-0.239406
resume_0145,4.760078,3.729763,2.566288,8.137570,-5.487837,-4.358329,5.697677,-5.882434,2.991154,1.839582,-2.137649,-2.614041,0.591772,7.918917,-5.701711,-0.240661,-5.403260,-7.851338,-9.736550,-7.005796,-3.875345,5.227893,-8.125484,5.918912
resume_0146,-2.729893,6.078484,-7.541008,-1.114689,-2.521782,-1.178024,8.185586,-1.957039,-9.118611,2.130761,1.816393,-2.402419,6.187338,-1.283245,-1.061216,8.474259,-0.961679,5.152819,3.194969,0.239870,9.717451,8.552677,-9.211333,2.412183
resume_0147,-7.761541,-7.984567,8.632691,2.624168,-7.773332,4.839039,-6.775401,-5.506921,0.276563,-3.719081,-4.033739,4.393100,-0.255056,4.783610,3.362930,-5.685716,-0.448673,3.191990,2.171081,-0.390728,9.473344,7.091264,0.526215,7.636101
resume_0148,-2.306186,7.451218,-6.603249,-0.286825,-1.941538,-1.362770,7.709073,-1.230318,-8.089003,2.716907,1.507872,-2.273354,5.488881,-0.701374,-2.055994,7.048283,-3.977513,5.751242,2.454841,1.317620,9.676827,8.450897,-8.897234,2.097220
resume_0149,9.896792,6.752142,-6.048301,8.866716,-1.685109,8.901998,-5.526049,-4.556491,9.529786,-5.842545,0.394420,-3.339644,6.416176,-8.473246,-8.939166,-0.118210,4.486244,-8.349713,1.938559,-2.081954,5.588129,-0.163360,-5.139919,0.901772
resume_0150,6.135749,-2.622702,4.456571,3.114946,-1.303128,2.415679,-6.804418,7.226964,-8.664309,-4.953910,1.606400,-6.426277,-6.821013,3.837505,1.028217,-6.620522,0.785898,4.581569,-6.034220,6.727835,-9.692580,-0.284462,1.207884,7.320768
resume_0151,8.294718,6.488838,7.861339,-7.972049,-0.312699,6.949416,1.651749,-7.407554,1.588467,6.824815,8.982213,-7.157027,-0.893762,-2.803001,-5.571894,3.188625,-6.920467,7.730000,4.779159,-3.840205,-6.605836,-4.833626,1.048189,5.224962
resume_0152,-7.510872,10.044453,-2.288143,5.819769,-2.708006,-3.211552,6.739486,-3.608519,0.739444,9.284477,10.371394,2.536469,6.067518,7.457343,-7.090417,-8.785219,0.035020,4.988247,7.409144,-8.786038,-5.825561,2.610354,4.869773,-0.813221
resume_0153,-9.062108,8.525279,-3.395090,5.752056,-2.488936,-3.527294,5.741798,-3.217345,1.170101,7.814949,9.563600,2.149538,7.735522,7.380974,-6.731414,-8.263266,0.500306,3.764779,6.963314,-7.723990,-4.298637,1.589388,4.189106,0.118941
resume_0154,4.986558,5.014786,2.224713,8.048501,-3.783123,-6.114092,6.720973,-6.859953,3.892143,1.733477,-1.296394,-0.882759,1.319849,7.991266,-6.364837,1.316802,-6.413617,-7.948206,-9.581705,-7.121145,-4.206644,5.281694,-8.174092,7.146973
resume_0155,8.631126,8.420036,7.561306,-8.909479,-1.073064,6.803073,1.646836,-6.771789,0.939848,8.838329,9.806042,-7.931887,-0.017970,-3.789480,-4.865908,0.801491,-7.459161,8.063496,6.142892,-2.885968,-6.213560,-4.618665,1.174669,5.516467
resume_0156,-2.311283,7.778590,-7.016439,-0.692183,-2.512824,-1.954863,8.506031,-1.913920,-7.104923,2.858697,2.081340,-2.261226,6.799900,-1.282941,-2.584655,7.751865,-2.228400,5.349357,2.562401,0.518067,9.358949,8.728619,-8.558554,2.625482
resume_0157,10.722853,8.101780,-7.022602,9.840618,-1.938343,8.679275,-5.734164,-4.530460,8.255416,-7.512494,-0.064489,-4.235401,6.324221,-8.318883,-8.014180,-0.157550,5.070308,-8.155803,1.766497,-2.421276,4.717841,-0.326001,-4.000560,0.398541
resume_0158,-6.727537,9.666311,-2.782145,6.116914,-2.415651,-3.852276,6.686853,-4.283176,1.579822,8.186337,9.337728,1.407807,7.007712,7.435904,-7.702068,-8.482310,0.273324,3.750940,8.728336,-8.655715,-5.872900,2.086610,3.758774,-0.463193
resume_0159,-6.508145,8.172116,-4.030547,6.438634,-1.217884,-3.537775,6.591651,-4.585895,0.742214,7.910277,10.026365,1.952220,8.001701,6.902168,-5.984817,-7.879599,-0.745024,2.686754,7.361912,-7.603004,-4.517484,1.260084,4.849825,0.281538
resume_0160,-7.694663,-2.174481,5.048352,-7.845168,-8.053997,1.104096,-0.745758,-0.461141,4.699871,3.252101,0.457400,2.646621,-6.647293,-7.678797,8.184927,-0.387941,2.351647,-6.058729,-1.286960,-4.380162,-5.590220,-9.340554,6.935344,7.371331
resume_0161,-8.117815,-9.708575,8.073164,1.138336,-7.064707,3.057524,-7.247151,-6.311366,0.868548,-4.012372,-3.208415,4.692556,-2.737662,3.847269,3.894259,-6.204337,-1.238624,2.291261,1.549215,-0.535819,9.927388,6.621517,-0.976521,8.558949
resume_0162,9.826247,7.097773,-5.348325,8.934652,-2.176436,8.815456,-5.687363,-4.096443,8.859512,-7.918539,0.583769,-3.182864,6.849089,-8.464789,-7.899213,-0.442882,5.085897,-7.565602,2.025708,-2.626774,4.770767,-1.661340,-4.481901,0.297392
resume_0163,-7.800746,-8.663795,7.901798,2.532329,-8.174998,2.689165,-6.816705,-6.207387,1.070421,-3.431928,-2.957692,4.526556,-2.161274,5.031313,2.946781,-5.861392,-0.768014,2.539873,2.037348,-0.489760,9.688618,6.782360,0.719670,7.801862
resume_0164,9.305664,7.050189,-5.714175,9.454644,-2.548108,7.184489,-6.016733,-4.222067,9.545726,-7.968536,1.177385,-2.595455,7.084077,-8.312807,-7.416791,0.243132,5.120641,-7.974756,1.482467,-1.826035,5.249353,-0.022694,-4.521138,-0.186042
resume_0165,-1.179056,7.326942,-7.838678,-0.696727,-1.658039,-0.789695,8.842231,-1.921242,-7.948819,3.027750,1.892206,-2.658726,6.434801,-0.611781,-1.470798,8.006790,-1.921021,5.374702,2.032550,0.551265,10.736887,9.914904,-9.808082,1.292310
resume_0166,-8.010148,9.437410,-3.658911,5.624037,-2.699140,-3.181571,6.105391,-5.100115,0.425472,8.544626,9.607973,3.025169,7.615386,7.417475,-6.932667,-8.790263,-0.371388,2.892576,7.974078,-7.612945,-5.689398,2.635338,3.447329,-1.254214
resume_0167,-2.016840,7.992921,-8.633660,-0.619650,-2.760921,-1.464423,8.306073,-1.428811,-8.769905,2.422688,2.930642,-2.776366,6.635380,-0.124135,-2.174267,7.242160,-1.933129,5.935078,2.093381,0.394755,9.635962,8.543139,-9.377184,2.558008
resume_0168,-6.215779,8.991880,-4.055561,6.979089,-2.747637,-3.949115,5.685763,-4.091888,0.822567,9.073761,10.515813,1.925188,6.937871,7.409674,-7.149955,-7.764834,-0.364794,2.352264,7.938220,-8.334920,-5.981935,2.890994,4.881635,-0.955360
resume_0169,5.222194,4.519238,1.217035,8.236068,-3.175588,-7.463309,5.550924,-6.444190,4.449734,1.518593,-1.979357,-2.214757,1.463040,7.907176,-5.896868,-0.084288,-5.140311,-7.868627,-9.372454,-7.854137,-2.714354,4.287583,-7.593313,5.103840
resume_0170,11.123323,6.714080,-6.119871,8.941484,-2.707147,8.983628,-6.062802,-4.096043,9.190058,-7.381062,0.855969,-2.621714,6.817318,-8.005479,-8.151205,-0.553529,5.446672,-8.591383,1.768434,-2.159041,4.993906,-0.123833,-5.284540,0.985688
resume_0171,-1.267749,8.490702,-7.461053,-0.901279,-2.513396,-1.303574,6.847415,-1.399505,-7.730169,1.678862,2.335308,-2.318059,6.457260,-0.372947,-2.688325,8.443781,-2.480035,5.663337,2.550857,-0.673746,9.462813,8.757183,-10.003360,2.813153
resume_0172,-3.072522,8.152857,-7.556398,-2.183879,-3.309119,-1.189702,8.970576,-1.263602,-7.243840,2.636425,0.907426,-2.288997,6.466345,0.775063,-2.678396,7.092811,-1.026031,4.801867,2.908010,0.211356,9.391790,7.474512,-10.604734,2.151470
resume_0173,-7.887182,-0.256180,3.698428,-8.888543,-7.953418,1.376474,-0.703449,0.175953,5.932898,3.192027,0.025591,2.794011,-7.409832,-6.711947,9.097311,-1.278092,1.152115,-6.209691,-2.155892,-4.241701,-5.443464,-9.674286,6.596267,7.914489
resume_0174,5.313293,-5.145919,4.560286,4.296530,-1.185910,2.247155,-7.306534,7.222511,-9.634726,-4.816280,0.874434,-6.131623,-8.200743,5.272299,-0.606534,-8.486724,-0.732935,4.367491,-6.457663,7.738613,-9.909602,-0.788463,1.828218,7.798885
resume_0175,8.237965,6.707189,8.059292,-8.026606,0.096580,7.389032,2.098658,-5.870592,1.061839,6.855225,8.213775,-8.217216,-0.404466,-3.692258,-4.906260,1.528945,-6.665953,8.103036,4.420620,-2.339917,-6.618358,-4.497591,1.418156,4.783799
resume_0176,5.550909,4.674614,1.369408,8.833270,-4.386483,-6.698775,5.945024,-7.569040,3.755338,1.309862,-2.492368,-1.858510,0.538005,8.001000,-6.335430,-0.021562,-4.816229,-7.879233,-9.640354,-7.265345,-3.655901,4.166268,-8.616959,6.253440
resume_0177,-7.671443,9.427620,-3.714772,6.905296,-2.792277,-2.953162,6.440031,-3.606312,0.147268,7.756218,10.804169,2.540240,8.398766,7.091637,-7.281080,-8.136984,0.623771,3.458500,8.060656,-8.179332,-5.395058,2.619286,3.584010,-1.354319
resume_0178,9.376250,6.304888,-5.310059,9.149743,-1.318725,9.219080,-6.595399,-3.849144,10.343614,-7.378910,0.420635,-2.117083,7.128840,-8.414556,-8.486318,0.910811,4.601527,-6.402888,0.667663,-0.958102,4.679229,-0.096059,-3.885337,0.046641
resume_0179,7.972515,6.976039,8.300901,-8.698299,-1.053432,6.563904,2.838896,-5.897662,0.424616,7.614606,10.004460,-7.813035,-1.034571,-2.427822,-4.558316,1.462245,-7.470793,7.126909,5.151243,-1.934584,-6.879326,-4.788088,1.259347,5.774227
resume_0180,-7.307844,-0.839032,4.155381,-7.848751,-8.813187,1.509888,-0.823365,-0.388994,5.667350,2.587885,0.290396,1.732676,-6.784570,-8.746972,8.762013,0.048955,2.651108,-5.567529,-2.164854,-3.073437,-5.236551,-9.555533,7.680943,7.117217
resume_0181,-1.978064,7.679601,-8.053342,-2.154580,-2.788359,-2.178645,6.517550,-1.564817,-7.531649,2.888726,1.213471,-2.546184,6.090280,-1.310847,-0.873628,8.315260,-1.985408,4.980088,2.765861,0.347531,9.511721,8.151788,-8.631575,2.925508
resume_0182,10.560971,7.700831,-4.689554,10.399238,-1.636525,8.595786,-5.561890,-2.604643,8.987266,-5.768834,0.727227,-2.691141,6.647353,-8.040589,-7.440134,0.784737,4.255752,-6.256764,2.197059,-2.934055,4.143340,-0.252031,-4.636145,-0.416299
resume_0183,-7.876419,-1.011076,5.476710,-7.571396,-8.172508,0.949547,-1.032796,-1.073921,5.794062,3.041850,-0.307471,2.049690,-7.077128,-6.998895,8.923545,-0.369845,1.210521,-6.262717,-2.110148,-4.774771,-5.540150,-10.105489,5.809273,7.717060
resume_0184,10.054170,5.999205,-5.136010,10.598575,-2.255850,8.904682,-5.880084,-3.783610,7.828186,-6.603587,1.652193,-3.890719,6.248306,-8.277781,-7.753342,-0.071157,4.583580,-8.061521,2.235407,-2.472107,5.066654,-0.574025,-5.645656,0.708090
resume_0185,7.356164,-3.457282,5.412973,3.482310,-2.153065,2.983970,-7.377247,6.339003,-9.489913,-4.745930,1.403802,-6.896493,-7.039643,5.840097,0.451693,-8.265469,0.216323,3.733875,-6.019245,7.899617,-9.679909,-1.626089,0.647836,6.899076
resume_0186,5.816883,-3.511406,4.315360,5.259966,-1.660437,2.542451,-7.313977,6.615240,-9.698332,-6.028806,1.252179,-7.546946,-6.773588,5.603141,-0.207250,-7.406035,0.607379,4.504389,-6.707233,6.854327,-9.110672,-1.968283,2.010407,7.295427
