timestamp;process;event_type;details
2026-03-01T08:11:44;sshd;file_read;path=/opt/app/config.yml pid=8626
2026-03-01T08:11:45;bash;net_conn;dst=192.168.0.36:8636 proto=tcp
2026-03-01T08:11:46;python3;logout;user=user_8332 ip=10.0.248.37
2026-03-01T08:11:48;cron;login;user=user_2616 ip=10.0.18.32
2026-03-01T08:11:49;sshd;exec;cmd=/usr/bin/python3 pid=45754
2026-03-01T08:11:52;bash;exec;cmd=/usr/bin/ls pid=16743
2026-03-01T08:11:53;postgres;exec;cmd=/usr/sbin/logrotate pid=5102
2026-03-01T08:11:55;sshd;file_write;path=/home/user/report.txt pid=60167
2026-03-01T08:11:56;systemd;net_conn;dst=192.168.182.223:25481 proto=udp
2026-03-01T08:11:59;systemd;file_write;path=/tmp/cache.db pid=54848
2026-03-01T08:12:02;systemd;logout;user=user_2691 ip=10.0.216.109
2026-03-01T08:12:03;backup-agent;file_write;path=/var/log/auth.log pid=8327
2026-03-01T08:12:04;cron;exec;cmd=/usr/bin/ls pid=53708
2026-03-01T08:12:07;cron;net_conn;dst=192.168.103.185:6940 proto=udp
2026-03-01T08:12:09;sshd;exec;cmd=/usr/bin/rsync pid=60621
2026-03-01T08:12:11;nginx;exec;cmd=/usr/bin/ls pid=25547
2026-03-01T08:12:12;bash;file_read;path=/var/log/auth.log pid=52705
2026-03-01T08:12:13;postgres;file_write;path=/etc/hosts pid=9688
2026-03-01T08:12:14;nginx;net_conn;dst=192.168.156.99:6026 proto=tcp
2026-03-01T08:12:17;bash;logout;user=user_6610 ip=10.0.57.216
2026-03-01T08:12:18;sshd;login;user=user_1081 ip=10.0.43.162
2026-03-01T08:12:21;bash;login;user=user_7677 ip=10.0.49.114
2026-03-01T08:12:24;sshd;exec;cmd=/usr/bin/rsync pid=54026
2026-03-01T08:12:26;backup-agent;file_write;path=/home/user/report.txt pid=55640
2026-03-01T08:12:27;backup-agent;net_conn;dst=192.168.95.198:14961 proto=tcp
2026-03-01T08:12:28;sshd;logout;user=user_5986 ip=10.0.181.214
2026-03-01T08:12:29;sshd;logout;user=user_0967 ip=10.0.197.14
2026-03-01T08:12:30;cron;net_conn;dst=192.168.19.10:24591 proto=tcp
2026-03-01T08:12:33;systemd;exec;cmd=/usr/sbin/logrotate pid=23500
2026-03-01T08:12:35;postgres;net_conn;dst=192.168.40.132:65353 proto=udp
2026-03-01T08:12:36;sshd;file_read;path=/var/log/auth.log pid=2301
2026-03-01T08:12:38;bash;exec;cmd=/usr/bin/rsync pid=44633
2026-03-01T08:12:41;python3;logout;user=user_8478 ip=10.0.171.250
2026-03-01T08:12:42;bash;logout;user=user_8673 ip=10.0.138.86
2026-03-01T08:12:44;systemd;logout;user=user_6235 ip=10.0.129.254
2026-03-01T08:12:46;postgres;net_conn;dst=192.168.140.76:31793 proto=udp
2026-03-01T08:12:48;python3;login;user=user_5335 ip=10.0.233.44
2026-03-01T08:12:51;postgres;logout;user=user_3738 ip=10.0.142.150
2026-03-01T08:12:52;postgres;file_read;path=/var/log/auth.log pid=24164
2026-03-01T08:12:54;postgres;exec;cmd=/usr/bin/ls pid=36232
2026-03-01T08:12:56;bash;logout;user=user_5219 ip=10.0.217.92
2026-03-01T08:12:59;systemd;file_write;path=/home/user/report.txt pid=51814
2026-03-01T08:13:00;cron;file_read;path=/opt/app/config.yml pid=25524
2026-03-01T08:13:01;bash;logout;user=user_7604 ip=10.0.205.70
2026-03-01T08:13:02;python3;net_conn;dst=192.168.133.95:18512 proto=tcp
2026-03-01T08:13:05;python3;exec;cmd=/usr/bin/top pid=30361
2026-03-01T08:13:08;postgres;logout;user=user_0001 ip=10.0.59.125
2026-03-01T08:13:11;bash;file_read;path=/home/user/report.txt pid=27859
2026-03-01T08:13:13;sshd;net_conn;dst=192.168.91.149:45252 proto=tcp
2026-03-01T08:13:16;nginx;file_write;path=/var/log/auth.log pid=43607
2026-03-01T08:13:19;nginx;login;user=user_2629 ip=10.0.20.188
2026-03-01T08:13:21;bash;file_write;path=/var/log/syslog pid=51281
2026-03-01T08:13:23;python3;file_read;path=/etc/hosts pid=59150
2026-03-01T08:13:25;sshd;net_conn;dst=192.168.24.62:30689 proto=tcp
2026-03-01T08:13:28;cron;logout;user=user_3487 ip=10.0.131.221
2026-03-01T08:13:29;systemd;file_read;path=/tmp/cache.db pid=15797
2026-03-01T08:13:31;postgres;net_conn;dst=192.168.201.226:8045 proto=tcp
2026-03-01T08:13:33;sshd;logout;user=user_4703 ip=10.0.147.206
2026-03-01T08:13:34;postgres;file_read;path=/tmp/cache.db pid=16806
2026-03-01T08:13:37;backup-agent;exec;cmd=/usr/bin/ls pid=18799
2026-03-01T08:13:39;python3;login;user=user_3702 ip=10.0.102.41
2026-03-01T08:13:41;backup-agent;net_conn;dst=192.168.210.64:51820 proto=udp
2026-03-01T08:13:42;cron;logout;user=user_0575 ip=10.0.176.178
2026-03-01T08:13:43;python3;file_write;path=/tmp/cache.db pid=56157
2026-03-01T08:13:45;bash;net_conn;dst=192.168.3.16:53717 proto=udp
2026-03-01T08:13:47;bash;login;user=user_6647 ip=10.0.98.178
2026-03-01T08:13:48;backup-agent;file_write;path=/etc/hosts pid=10162
2026-03-01T08:13:49;backup-agent;priv_esc;target=root method=sudo
2026-03-01T08:13:52;python3;file_write;path=/opt/app/config.yml pid=62795
2026-03-01T08:13:55;postgres;exec;cmd=/usr/bin/python3 pid=3907
2026-03-01T08:13:57;bash;login;user=user_3726 ip=10.0.33.220
2026-03-01T08:14:00;python3;logout;user=user_6472 ip=10.0.185.162
2026-03-01T08:14:01;postgres;login;user=user_5311 ip=10.0.82.140
2026-03-01T08:14:03;cron;file_write;path=/opt/app/config.yml pid=13227
2026-03-01T08:14:06;nginx;logout;user=user_7090 ip=10.0.162.49
2026-03-01T08:14:07;systemd;exec;cmd=/usr/bin/rsync pid=25115
2026-03-01T08:14:10;cron;login;user=user_7466 ip=10.0.101.185
2026-03-01T08:14:11;nginx;file_write;path=/home/user/report.txt pid=38923
2026-03-01T08:14:13;postgres;exec;cmd=/usr/bin/top pid=12340
2026-03-01T08:14:14;python3;net_conn;dst=192.168.43.9:56760 proto=udp
2026-03-01T08:14:15;sshd;file_read;path=/var/log/auth.log pid=57027
2026-03-01T08:14:16;systemd;login;user=user_7073 ip=10.0.50.61
2026-03-01T08:14:19;cron;file_read;path=/tmp/cache.db pid=37496
2026-03-01T08:14:22;bash;file_write;path=/opt/app/config.yml pid=23735
2026-03-01T08:14:25;sshd;file_read;path=/tmp/cache.db pid=29866
2026-03-01T08:14:26;postgres;logout;user=user_5936 ip=10.0.15.72
2026-03-01T08:14:27;systemd;exec;cmd=/usr/bin/python3 pid=51045
2026-03-01T08:14:29;systemd;logout;user=user_1944 ip=10.0.23.139
2026-03-01T08:14:31;systemd;login;user=user_5275 ip=10.0.59.164
2026-03-01T08:14:33;systemd;file_write;path=/tmp/cache.db pid=37243
2026-03-01T08:14:36;python3;file_read;path=/tmp/cache.db pid=17482
2026-03-01T08:14:37;sshd;exec;cmd=/usr/sbin/logrotate pid=7482
2026-03-01T08:14:39;postgres;file_read;path=/home/user/report.txt pid=2541
2026-03-01T08:14:40;sshd;net_conn;dst=192.168.41.169:14629 proto=udp
2026-03-01T08:14:42;postgres;login;user=user_4324 ip=10.0.144.26
2026-03-01T08:14:43;postgres;login;user=user_1297 ip=10.0.243.7
2026-03-01T08:14:45;postgres;logout;user=user_4000 ip=10.0.242.85
2026-03-01T08:14:46;cron;net_conn;dst=192.168.114.232:39524 proto=tcp
2026-03-01T08:14:47;backup-agent;file_write;path=/etc/hosts pid=15412
2026-03-01T08:14:49;systemd;file_read;path=/var/log/auth.log pid=29026
2026-03-01T08:14:50;postgres;login;user=user_5677 ip=10.0.254.115
2026-03-01T08:14:51;bash;logout;user=user_5358 ip=10.0.65.46
2026-03-01T08:14:53;python3;file_read;path=/var/log/syslog pid=45160
2026-03-01T08:14:55;bash;net_conn;dst=192.168.140.153:48537 proto=udp
2026-03-01T08:14:57;bash;login;user=user_4757 ip=10.0.63.91
2026-03-01T08:14:59;systemd;login;user=user_8521 ip=10.0.40.208
2026-03-01T08:15:01;backup-agent;net_conn;dst=192.168.23.247:22987 proto=udp
2026-03-01T08:15:04;sshd;login;user=user_7464 ip=10.0.42.64
2026-03-01T08:15:07;cron;exec;cmd=/usr/bin/rsync pid=10112
2026-03-01T08:15:09;cron;login;user=user_2617 ip=10.0.101.227
2026-03-01T08:15:11;python3;exec;cmd=/usr/sbin/logrotate pid=14511
2026-03-01T08:15:12;postgres;exec;cmd=/usr/bin/rsync pid=15107
2026-03-01T08:15:14;postgres;login;user=user_7792 ip=10.0.122.245
2026-03-01T08:15:15;backup-agent;net_conn;dst=192.168.29.125:50253 proto=tcp
2026-03-01T08:15:17;postgres;exec;cmd=/usr/bin/top pid=30839
2026-03-01T08:15:18;postgres;file_read;path=/home/user/report.txt pid=33777
2026-03-01T08:15:19;python3;file_write;path=/var/log/auth.log pid=23592
2026-03-01T08:15:22;postgres;net_conn;dst=192.168.99.90:23378 proto=tcp
2026-03-01T08:15:25;python3;logout;user=user_1213 ip=10.0.105.59
2026-03-01T08:15:27;python3;exec;cmd=/usr/bin/ls pid=14549
2026-03-01T08:15:29;bash;file_write;path=/var/log/auth.log pid=56381
2026-03-01T08:15:30;systemd;file_read;path=/opt/app/config.yml pid=2796
2026-03-01T08:15:33;sshd;exec;cmd=/usr/bin/python3 pid=35244
2026-03-01T08:15:36;postgres;logout;user=user_2926 ip=10.0.160.92
2026-03-01T08:15:37;postgres;exec;cmd=/usr/bin/ps pid=51579
2026-03-01T08:15:40;backup-agent;exec;cmd=/usr/bin/top pid=11610
2026-03-01T08:15:42;postgres;net_conn;dst=192.168.157.148:16686 proto=udp
2026-03-01T08:15:43;nginx;exec;cmd=/usr/bin/python3 pid=10463
2026-03-01T08:15:46;sshd;file_read;path=/etc/hosts pid=51858
2026-03-01T08:15:47;python3;exec;cmd=/usr/bin/python3 pid=58721
2026-03-01T08:15:48;sshd;exec;cmd=/usr/bin/ls pid=42120
2026-03-01T08:15:50;cron;exec;cmd=/usr/bin/ls pid=41120
2026-03-01T08:15:52;sshd;exec;cmd=/usr/bin/ps pid=33781
2026-03-01T08:15:53;systemd;login;user=user_2896 ip=10.0.9.215
2026-03-01T08:15:55;cron;exec;cmd=/usr/bin/top pid=22400
2026-03-01T08:15:56;python3;file_write;path=/var/log/syslog pid=31880
2026-03-01T08:15:58;bash;net_conn;dst=192.168.133.130:11259 proto=tcp
2026-03-01T08:16:00;backup-agent;exec;cmd=/usr/bin/rsync pid=49825
2026-03-01T08:16:02;cron;logout;user=user_7384 ip=10.0.248.68
2026-03-01T08:16:04;python3;net_conn;dst=192.168.47.114:26202 proto=udp
2026-03-01T08:16:07;postgres;logout;user=user_7482 ip=10.0.27.1
2026-03-01T08:16:09;postgres;login;user=user_6656 ip=10.0.179.43
2026-03-01T08:16:10;sshd;net_conn;dst=192.168.20.177:39087 proto=tcp
2026-03-01T08:16:12;nginx;file_read;path=/var/log/auth.log pid=54092
2026-03-01T08:16:14;systemd;logout;user=user_3308 ip=10.0.25.217
2026-03-01T08:16:17;bash;net_conn;dst=192.168.132.6:3558 proto=tcp
2026-03-01T08:16:19;bash;net_conn;dst=192.168.194.84:49124 proto=udp
2026-03-01T08:16:20;postgres;logout;user=user_1987 ip=10.0.215.200
2026-03-01T08:16:21;postgres;file_write;path=/var/log/syslog pid=62306
2026-03-01T08:16:23;postgres;login;user=user_7037 ip=10.0.33.106
2026-03-01T08:16:25;python3;login;user=user_3066 ip=10.0.83.36
2026-03-01T08:16:27;postgres;logout;user=user_6109 ip=10.0.84.48
2026-03-01T08:16:29;bash;file_read;path=/var/log/syslog pid=9625
2026-03-01T08:16:31;postgres;login;user=user_9631 ip=10.0.119.84
2026-03-01T08:16:32;python3;file_read;path=/var/log/auth.log pid=18313
2026-03-01T08:16:35;sshd;file_write;path=/etc/hosts pid=27109
2026-03-01T08:16:36;cron;logout;user=user_4783 ip=10.0.0.112
2026-03-01T08:16:39;nginx;login;user=user_9155 ip=10.0.231.148
2026-03-01T08:16:41;nginx;exec;cmd=/usr/bin/top pid=6583
2026-03-01T08:16:44;python3;login;user=user_1447 ip=10.0.80.97
2026-03-01T08:16:46;backup-agent;exec;cmd=/usr/bin/rsync pid=7526
2026-03-01T08:16:49;cron;logout;user=user_9175 ip=10.0.28.142
2026-03-01T08:16:50;nginx;logout;user=user_4251 ip=10.0.176.9
2026-03-01T08:16:53;python3;file_write;path=/opt/app/config.yml pid=11346
2026-03-01T08:16:54;bash;logout;user=user_2353 ip=10.0.238.61
2026-03-01T08:16:57;backup-agent;net_conn;dst=192.168.162.6:14760 proto=udp
2026-03-01T08:16:59;backup-agent;login;user=user_5712 ip=10.0.29.105
2026-03-01T08:17:00;postgres;net_conn;dst=192.168.101.90:45700 proto=tcp
2026-03-01T08:17:03;systemd;file_read;path=/home/user/report.txt pid=48298
2026-03-01T08:17:05;systemd;file_read;path=/var/log/syslog pid=7657
2026-03-01T08:17:07;nginx;exec;cmd=/usr/bin/ls pid=37795
2026-03-01T08:17:08;bash;file_read;path=/tmp/cache.db pid=61261
2026-03-01T08:17:09;sshd;login;user=user_6971 ip=10.0.69.247
2026-03-01T08:17:12;systemd;exec;cmd=/usr/bin/ls pid=56741
2026-03-01T08:17:13;bash;exec;cmd=/usr/bin/python3 pid=5319
2026-03-01T08:17:15;python3;net_conn;dst=192.168.194.134:48696 proto=tcp
2026-03-01T08:17:16;nginx;login;user=user_5446 ip=10.0.43.155
2026-03-01T08:17:18;python3;exec;cmd=/usr/sbin/logrotate pid=39281
2026-03-01T08:17:19;postgres;logout;user=user_8051 ip=10.0.198.178
2026-03-01T08:17:21;cron;login;user=user_1667 ip=10.0.70.16
2026-03-01T08:17:23;cron;login;user=user_2929 ip=10.0.33.242
2026-03-01T08:17:26;cron;net_conn;dst=192.168.42.117:53257 proto=tcp
2026-03-01T08:17:28;cron;logout;user=user_2064 ip=10.0.99.23
2026-03-01T08:17:29;postgres;file_write;path=/etc/hosts pid=59314
2026-03-01T08:17:31;nginx;file_read;path=/var/log/auth.log pid=16082
2026-03-01T08:17:33;systemd;login;user=user_5085 ip=10.0.102.211
2026-03-01T08:17:35;cron;login;user=user_8406 ip=10.0.38.250
2026-03-01T08:17:36;cron;exec;cmd=/usr/bin/rsync pid=6901
2026-03-01T08:17:37;backup-agent;exec;cmd=/usr/bin/python3 pid=35827
2026-03-01T08:17:40;cron;exec;cmd=/usr/bin/top pid=55103
2026-03-01T08:17:41;postgres;exec;cmd=/usr/bin/rsync pid=13913
2026-03-01T08:17:43;backup-agent;login;user=user_8053 ip=10.0.60.56
2026-03-01T08:17:46;systemd;login;user=user_2003 ip=10.0.174.165
2026-03-01T08:17:47;python3;file_read;path=/etc/hosts pid=47759
2026-03-01T08:17:48;cron;logout;user=user_8089 ip=10.0.16.214
2026-03-01T08:17:51;bash;file_read;path=/var/log/auth.log pid=26540
2026-03-01T08:17:54;systemd;exec;cmd=/usr/sbin/logrotate pid=2782
2026-03-01T08:17:55;nginx;login;user=user_2607 ip=10.0.6.75
2026-03-01T08:17:58;cron;file_write;path=/home/user/report.txt pid=49832
2026-03-01T08:18:01;python3;exec;cmd=/usr/bin/python3 pid=45316
2026-03-01T08:18:03;backup-agent;file_write;path=/opt/app/config.yml pid=40681
2026-03-01T08:18:06;backup-agent;net_conn;dst=192.168.241.226:31584 proto=tcp
2026-03-01T08:18:07;nginx;file_read;path=/var/log/auth.log pid=8038
2026-03-01T08:18:08;backup-agent;login;user=user_3564 ip=10.0.196.45
2026-03-01T08:18:10;postgres;file_write;path=/var/log/auth.log pid=41834
2026-03-01T08:18:13;sshd;logout;user=user_1743 ip=10.0.176.75
2026-03-01T08:18:15;backup-agent;file_read;path=/tmp/cache.db pid=37708
2026-03-01T08:18:18;backup-agent;logout;user=user_2739 ip=10.0.19.131
2026-03-01T08:18:20;cron;priv_esc;target=root method=su
2026-03-01T08:18:21;cron;login;user=user_7216 ip=10.0.4.6
2026-03-01T08:18:22;bash;login;user=user_9045 ip=10.0.215.102
2026-03-01T08:18:23;cron;logout;user=user_0050 ip=10.0.210.129
2026-03-01T08:18:26;python3;file_write;path=/tmp/cache.db pid=18781
2026-03-01T08:18:29;sshd;exec;cmd=/usr/sbin/logrotate pid=60761
2026-03-01T08:18:31;nginx;logout;user=user_5733 ip=10.0.7.128
2026-03-01T08:18:34;backup-agent;file_write;path=/tmp/cache.db pid=7240
2026-03-01T08:18:37;postgres;logout;user=user_8345 ip=10.0.3.122
2026-03-01T08:18:39;cron;logout;user=user_5661 ip=10.0.5.59
2026-03-01T08:18:40;bash;login;user=user_5301 ip=10.0.62.53
2026-03-01T08:18:43;nginx;logout;user=user_6448 ip=10.0.239.25
2026-03-01T08:18:44;postgres;file_write;path=/opt/app/config.yml pid=21031
2026-03-01T08:18:47;systemd;logout;user=user_1242 ip=10.0.15.206
2026-03-01T08:18:50;postgres;exec;cmd=/usr/bin/top pid=63534
2026-03-01T08:18:53;nginx;net_conn;dst=192.168.67.177:41880 proto=tcp
2026-03-01T08:18:55;postgres;exec;cmd=/usr/sbin/logrotate pid=50243
2026-03-01T08:18:58;bash;exec;cmd=/usr/bin/ps pid=8250
2026-03-01T08:19:00;python3;file_read;path=/var/log/auth.log pid=25270
2026-03-01T08:19:01;postgres;file_read;path=/home/user/report.txt pid=13543
2026-03-01T08:19:02;sshd;net_conn;dst=192.168.253.143:39596 proto=tcp
2026-03-01T08:19:03;backup-agent;file_read;path=/var/log/auth.log pid=5110
2026-03-01T08:19:04;python3;exec;cmd=/usr/bin/ls pid=54818
2026-03-01T08:19:07;python3;login;user=user_6270 ip=10.0.235.25
2026-03-01T08:19:09;backup-agent;exec;cmd=/usr/bin/python3 pid=45876
2026-03-01T08:19:10;sshd;login;user=user_5386 ip=10.0.134.69
2026-03-01T08:19:12;sshd;file_read;path=/tmp/cache.db pid=34300
2026-03-01T08:19:14;cron;exec;cmd=/usr/bin/ps pid=64532
2026-03-01T08:19:17;sshd;exec;cmd=/usr/bin/ls pid=26976
2026-03-01T08:19:20;backup-agent;logout;user=user_3821 ip=10.0.106.119
2026-03-01T08:19:21;sshd;file_read;path=/home/user/report.txt pid=7339
2026-03-01T08:19:22;backup-agent;exec;cmd=/usr/bin/rsync pid=23328
2026-03-01T08:19:25;cron;logout;user=user_2705 ip=10.0.165.134
2026-03-01T08:19:26;sshd;net_conn;dst=192.168.99.18:20529 proto=tcp
2026-03-01T08:19:29;sshd;net_conn;dst=192.168.115.12:45623 proto=tcp
2026-03-01T08:19:32;sshd;logout;user=user_5564 ip=10.0.163.90
2026-03-01T08:19:33;sshd;file_read;path=/opt/app/config.yml pid=31631
2026-03-01T08:19:34;backup-agent;exec;cmd=/usr/bin/rsync pid=2791
2026-03-01T08:19:37;systemd;net_conn;dst=192.168.93.34:46414 proto=udp
2026-03-01T08:19:38;postgres;exec;cmd=/usr/sbin/logrotate pid=35133
2026-03-01T08:19:40;postgres;file_read;path=/home/user/report.txt pid=30115
2026-03-01T08:19:42;systemd;login;user=user_1402 ip=10.0.118.70
2026-03-01T08:19:43;cron;login;user=user_8896 ip=10.0.53.247
2026-03-01T08:19:45;postgres;login;user=user_0265 ip=10.0.72.230
2026-03-01T08:19:47;backup-agent;net_conn;dst=192.168.66.218:38545 proto=udp
2026-03-01T08:19:48;python3;file_read;path=/etc/hosts pid=30966
2026-03-01T08:19:49;cron;file_read;path=/var/log/syslog pid=25432
2026-03-01T08:19:52;cron;file_write;path=/etc/hosts pid=47904
2026-03-01T08:19:54;python3;file_write;path=/tmp/cache.db pid=6123
2026-03-01T08:19:56;python3;logout;user=user_9694 ip=10.0.200.61
2026-03-01T08:19:59;python3;exec;cmd=/usr/bin/ps pid=34391
2026-03-01T08:20:00;backup-agent;file_read;path=/tmp/cache.db pid=15845
2026-03-01T08:20:03;nginx;exec;cmd=/usr/bin/top pid=32459
2026-03-01T08:20:04;postgres;exec;cmd=/usr/bin/python3 pid=43175
2026-03-01T08:20:07;backup-agent;file_read;path=/var/log/syslog pid=40928
2026-03-01T08:20:10;python3;logout;user=user_3315 ip=10.0.223.3
2026-03-01T08:20:11;python3;logout;user=user_8945 ip=10.0.136.110
2026-03-01T08:20:12;backup-agent;file_read;path=/home/user/report.txt pid=26966
2026-03-01T08:20:13;python3;exec;cmd=/usr/bin/rsync pid=58462
2026-03-01T08:20:14;systemd;file_read;path=/var/log/syslog pid=59971
2026-03-01T08:20:15;nginx;net_conn;dst=192.168.76.107:39745 proto=udp
2026-03-01T08:20:17;cron;exec;cmd=/usr/bin/python3 pid=13829
2026-03-01T08:20:20;cron;login;user=user_0738 ip=10.0.49.248
2026-03-01T08:20:22;python3;net_conn;dst=192.168.125.139:13653 proto=tcp
2026-03-01T08:20:24;backup-agent;file_read;path=/var/log/syslog pid=49425
2026-03-01T08:20:25;bash;logout;user=user_0158 ip=10.0.11.200
2026-03-01T08:20:27;cron;file_read;path=/var/log/auth.log pid=19590
2026-03-01T08:20:29;python3;login;user=user_1601 ip=10.0.10.12
2026-03-01T08:20:30;nginx;logout;user=user_7448 ip=10.0.120.209
2026-03-01T08:20:31;sshd;exec;cmd=/usr/bin/ls pid=9434
2026-03-01T08:20:34;cron;file_read;path=/home/user/report.txt pid=34955
2026-03-01T08:20:37;sshd;logout;user=user_2661 ip=10.0.217.220
2026-03-01T08:20:40;cron;exec;cmd=/usr/bin/ls pid=32524
2026-03-01T08:20:42;postgres;file_write;path=/etc/hosts pid=55288
2026-03-01T08:20:43;systemd;exec;cmd=/usr/bin/ps pid=63914
2026-03-01T08:20:45;cron;file_read;path=/var/log/syslog pid=24760
2026-03-01T08:20:48;bash;file_write;path=/etc/hosts pid=23320
2026-03-01T08:20:49;sshd;login;user=user_7874 ip=10.0.166.112
2026-03-01T08:20:51;python3;net_conn;dst=192.168.9.71:29034 proto=udp
2026-03-01T08:20:52;nginx;file_read;path=/etc/hosts pid=57956
2026-03-01T08:20:54;systemd;logout;user=user_5935 ip=10.0.230.10
2026-03-01T08:20:56;backup-agent;net_conn;dst=192.168.169.97:5579 proto=tcp
2026-03-01T08:20:58;bash;net_conn;dst=192.168.150.53:6164 proto=udp
2026-03-01T08:21:01;nginx;file_read;path=/home/user/report.txt pid=6376
2026-03-01T08:21:02;sshd;logout;user=user_3340 ip=10.0.101.106
2026-03-01T08:21:05;backup-agent;file_write;path=/var/log/syslog pid=6980
2026-03-01T08:21:06;sshd;file_write;path=/home/user/report.txt pid=20672
2026-03-01T08:21:09;postgres;file_write;path=/opt/app/config.yml pid=28926
2026-03-01T08:21:12;nginx;logout;user=user_6913 ip=10.0.238.57
2026-03-01T08:21:15;bash;exec;cmd=/usr/bin/top pid=60484
2026-03-01T08:21:16;systemd;file_read;path=/tmp/cache.db pid=55128
2026-03-01T08:21:19;nginx;file_write;path=/var/log/auth.log pid=20613
2026-03-01T08:21:22;postgres;net_conn;dst=192.168.179.148:42324 proto=udp
2026-03-01T08:21:23;bash;net_conn;dst=192.168.53.90:22443 proto=udp
2026-03-01T08:21:26;backup-agent;exec;cmd=/usr/bin/rsync pid=36235
2026-03-01T08:21:27;python3;file_read;path=/var/log/auth.log pid=61876
2026-03-01T08:21:30;python3;net_conn;dst=192.168.237.190:49218 proto=udp
2026-03-01T08:21:33;backup-agent;logout;user=user_9999 ip=10.0.141.45
2026-03-01T08:21:36;postgres;file_write;path=/var/log/syslog pid=1674
2026-03-01T08:21:37;nginx;file_read;path=/tmp/cache.db pid=34690
2026-03-01T08:21:39;nginx;login;user=user_9827 ip=10.0.56.32
2026-03-01T08:21:42;systemd;logout;user=user_0489 ip=10.0.195.221
2026-03-01T08:21:45;python3;file_write;path=/home/user/report.txt pid=27475
2026-03-01T08:21:48;sshd;login;user=user_5997 ip=10.0.194.109
2026-03-01T08:21:51;nginx;net_conn;dst=192.168.124.93:31100 proto=tcp
2026-03-01T08:21:52;cron;file_write;path=/etc/hosts pid=1480
2026-03-01T08:21:55;backup-agent;exec;cmd=/usr/sbin/logrotate pid=23037
2026-03-01T08:21:56;postgres;login;user=user_1953 ip=10.0.188.229
2026-03-01T08:21:58;bash;exec;cmd=/usr/sbin/logrotate pid=51491
2026-03-01T08:22:00;sshd;file_write;path=/var/log/syslog pid=54251
2026-03-01T08:22:01;sshd;logout;user=user_2568 ip=10.0.50.235
